id,study_geo,run,library_layout,instrument_model,submission,study,sample,experiment,ftp,pmid,factor,time,stage,bibtexkey
GSM1017633,GSE41455,SRR585363,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585363/SRR585363.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585364,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585364/SRR585364.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585365,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585365/SRR585365.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585366,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585366/SRR585366.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585367,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585367/SRR585367.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585368,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585368/SRR585368.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585369,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585369/SRR585369.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585370,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585370/SRR585370.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585371,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585371/SRR585371.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585372,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585372/SRR585372.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585373,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585373/SRR585373.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585374,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585374/SRR585374.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585375,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585375/SRR585375.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585376,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585376/SRR585376.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585377,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585377/SRR585377.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585378,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585378/SRR585378.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585379,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585379/SRR585379.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585380,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585380/SRR585380.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585381,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585381/SRR585381.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585382,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585382/SRR585382.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585383,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585383/SRR585383.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585384,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585384/SRR585384.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585385,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585385/SRR585385.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585386,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585386/SRR585386.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585387,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585387/SRR585387.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585388,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585388/SRR585388.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585389,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585389/SRR585389.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585390,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585390/SRR585390.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585391,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585391/SRR585391.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585392,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585392/SRR585392.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585393,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585393/SRR585393.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585394,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585394/SRR585394.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585395,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585395/SRR585395.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585396,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585396/SRR585396.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585397,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585397/SRR585397.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585398,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585398/SRR585398.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585399,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585399/SRR585399.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585400,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585400/SRR585400.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585401,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585401/SRR585401.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585402,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585402/SRR585402.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585403,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585403/SRR585403.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585404,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585404/SRR585404.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585405,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585405/SRR585405.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585406,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585406/SRR585406.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585407,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585407/SRR585407.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585408,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585408/SRR585408.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585409,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585409/SRR585409.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585410,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585410/SRR585410.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585411,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585411/SRR585411.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585412,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585412/SRR585412.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585413,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585413/SRR585413.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017633,GSE41455,SRR585414,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367711,SRX193355,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585414/SRR585414.fastq.gz,23178591,H3K9me3,168,3,wang_histone_2013
GSM1017634,GSE41455,SRR585415,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585415/SRR585415.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585416,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585416/SRR585416.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585417,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585417/SRR585417.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585418,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585418/SRR585418.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585419,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585419/SRR585419.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585420,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585420/SRR585420.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585421,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585421/SRR585421.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585422,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585422/SRR585422.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585423,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585423/SRR585423.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585424,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585424/SRR585424.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585425,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585425/SRR585425.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585426,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585426/SRR585426.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585427,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585427/SRR585427.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585428,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585428/SRR585428.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585429,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585429/SRR585429.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017634,GSE41455,SRR585430,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367712,SRX193356,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585430/SRR585430.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585431,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585431/SRR585431.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585432,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585432/SRR585432.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585433,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585433/SRR585433.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585434,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585434/SRR585434.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585435,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585435/SRR585435.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585436,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585436/SRR585436.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585437,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585437/SRR585437.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585438,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585438/SRR585438.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585439,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585439/SRR585439.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585440,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585440/SRR585440.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585441,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585441/SRR585441.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585442,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585442/SRR585442.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585443,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585443/SRR585443.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585444,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585444/SRR585444.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585445,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585445/SRR585445.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585446,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585446/SRR585446.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585447,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585447/SRR585447.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585448,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585448/SRR585448.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585449,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585449/SRR585449.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585450,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585450/SRR585450.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585451,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585451/SRR585451.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585452,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585452/SRR585452.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585453,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585453/SRR585453.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585454,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585454/SRR585454.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585455,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585455/SRR585455.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585456,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585456/SRR585456.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585457,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585457/SRR585457.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585458,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585458/SRR585458.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585459,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585459/SRR585459.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585460,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585460/SRR585460.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585461,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585461/SRR585461.fastq.gz,23178591,None,NA,0,wang_histone_2013
GSM1017635,GSE41455,SRR585462,SINGLE - ,Illumina HiSeq 2000,SRA059417,SRP016054,SRS367713,SRX193357,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR585/SRR585462/SRR585462.fastq.gz,23178591,None,NA,0,wang_histone_2013
